Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-14 00:00:00-04:00,136.7796989069456,137.87313211819787,135.427805987281,137.27671813964844,24751000,0.0,0.0
2023-09-15 00:00:00-04:00,137.1574003572556,137.69418953311876,135.66634290757906,136.5808563232422,38919600,0.0,0.0
2023-09-18 00:00:00-04:00,135.7955950144073,138.33039612819755,135.7955950144073,137.3860626220703,21861300,0.0,0.0
2023-09-19 00:00:00-04:00,136.60075731018102,137.58486080246306,135.80552354379557,137.21705627441406,20353700,0.0,0.0
2023-09-20 00:00:00-04:00,137.2568105792809,137.2568105792809,132.82339307790664,132.94268798828125,29927500,0.0,0.0
2023-09-21 00:00:00-04:00,130.65640715487683,131.44169080160074,129.29457942734587,129.66236877441406,31503900,0.0,0.0
2023-09-22 00:00:00-04:00,129.98044958303285,131.24288253838307,128.82737662105137,129.47349548339844,26397300,0.0,0.0
2023-09-25 00:00:00-04:00,129.056001261507,130.38800901498652,128.19119274762159,130.328369140625,20094600,0.0,0.0
2023-09-26 00:00:00-04:00,128.99637091079285,129.5828499424091,126.46156988853527,127.80352783203125,25718700,0.0,0.0
2023-09-27 00:00:00-04:00,127.80353788445824,130.11963425371414,127.80353788445824,129.76177978515625,22746500,0.0,0.0
2023-09-28 00:00:00-04:00,129.0659338151782,132.50531312916033,129.0162288648489,131.52120971679688,22513100,0.0,0.0
2023-09-29 00:00:00-04:00,132.48543558894025,133.25084939728868,129.58284530626597,130.07986450195312,30859800,0.0,0.0
2023-10-02 00:00:00-04:00,130.42778722909262,133.61864205027362,130.38801719847447,133.37013244628906,22288000,0.0,0.0
2023-10-03 00:00:00-04:00,133.1415106769451,133.4595950895132,131.0540238921424,131.6405029296875,22989400,0.0,0.0
2023-10-04 00:00:00-04:00,131.99834034715792,134.7617807999218,131.73989584729435,134.43374633789062,26752300,0.0,0.0
2023-10-05 00:00:00-04:00,134.2647705078125,134.6822648049127,132.654418027201,134.2647705078125,19832600,0.0,0.0
2023-10-06 00:00:00-04:00,133.21108686390718,137.33635552094708,133.21108686390718,136.7598114013672,27597600,0.0,0.0
2023-10-09 00:00:00-04:00,136.12361507583879,138.11169179044353,134.80154224048803,137.59478759765625,19278100,0.0,0.0
2023-10-10 00:00:00-04:00,137.67431779749998,138.88704585361853,136.51129469472835,137.2369384765625,27786600,0.0,0.0
2023-10-11 00:00:00-04:00,137.75384034839018,140.26875623322158,137.75384034839018,139.71209716796875,25884300,0.0,0.0
2023-10-12 00:00:00-04:00,140.20912707455133,140.37811179171825,137.43575129184757,138.1415252685547,24765500,0.0,0.0
2023-10-13 00:00:00-04:00,138.5490688742982,139.16536779224674,135.80551334470252,136.54110717773438,23420500,0.0,0.0
2023-10-16 00:00:00-04:00,137.34628832413196,138.79759110863935,137.16736868693363,138.270751953125,28501900,0.0,0.0
2023-10-17 00:00:00-04:00,137.80354102561654,139.0659588066413,136.3621732868778,138.8870391845703,23515800,0.0,0.0
2023-10-18 00:00:00-04:00,138.61866563936638,139.88109877997212,136.56101383389208,137.13755798339844,23375000,0.0,0.0
2023-10-19 00:00:00-04:00,137.67430067668158,138.8273887125177,136.56098266570623,136.92877197265625,26066000,0.0,0.0
2023-10-20 00:00:00-04:00,136.5112928722996,137.04806692494282,134.274706511946,134.79161071777344,26335700,0.0,0.0
2023-10-23 00:00:00-04:00,134.23494596466517,136.8393370245853,133.15144769161353,135.68624877929688,26317900,0.0,0.0
2023-10-24 00:00:00-04:00,137.00831426795142,138.52919180403703,136.60075488434097,137.9824676513672,44814300,0.0,0.0
2023-10-25 00:00:00-04:00,127.39596893998613,127.54506863748685,124.32438624497817,124.86116790771484,84366200,0.0,0.0
2023-10-26 00:00:00-04:00,122.53512137260901,123.58880732947519,120.54704439184272,121.551025390625,57061100,0.0,0.0
2023-10-27 00:00:00-04:00,122.14743965465438,122.57487648328338,119.49335886437983,121.4416732788086,44566500,0.0,0.0
2023-10-30 00:00:00-04:00,122.47546958591673,124.65241609511718,122.0182128348534,123.718017578125,28940100,0.0,0.0
2023-10-31 00:00:00-04:00,124.31444732767092,124.62260440719923,121.9585810321802,123.34029388427734,26292300,0.0,0.0
2023-11-01 00:00:00-04:00,123.33035057458807,125.73592181098695,122.98243863278022,125.69615936279297,30082400,0.0,0.0
2023-11-02 00:00:00-04:00,127.65441362574401,128.2110727208492,126.17329848546123,126.7299575805664,27124600,0.0,0.0
2023-11-03 00:00:00-04:00,127.25680471191657,128.75779728854175,127.09775492201882,128.3303680419922,26393100,0.0,0.0
2023-11-06 00:00:00-05:00,128.28065249331533,129.56295529489483,127.9029130654574,129.47349548339844,19052700,0.0,0.0
2023-11-07 00:00:00-05:00,129.93077969222134,131.1236228649304,129.10572591274305,130.18922424316406,29757300,0.0,0.0
2023-11-08 00:00:00-05:00,130.1892227362355,131.4218359288677,130.00035299557646,131.0540313720703,26425800,0.0,0.0
2023-11-09 00:00:00-05:00,131.17330921154067,131.75978820613193,129.2945773099461,129.46356201171875,23747800,0.0,0.0
2023-11-10 00:00:00-05:00,129.32439942696027,132.00830002192427,128.6385105172626,131.79954528808594,26913300,0.0,0.0
2023-11-13 00:00:00-05:00,130.99438651623862,131.79955523873454,130.4675473479926,131.3025360107422,18324800,0.0,0.0
2023-11-14 00:00:00-05:00,133.3900192192855,134.89101178671473,132.52521063972685,132.8234100341797,32395200,0.0,0.0
2023-11-15 00:00:00-05:00,134.06593815921812,134.22498792451964,132.77370052764965,133.8174285888672,23861500,0.0,0.0
2023-11-16 00:00:00-05:00,134.38404571420966,136.40194233252694,133.5192372114512,136.11366271972656,28013200,0.0,0.0
2023-11-17 00:00:00-05:00,135.18923063945954,135.2488705202429,132.85323418995725,134.5033416748047,37240600,0.0,0.0
2023-11-20 00:00:00-05:00,132.89297809118253,135.8452729520243,132.8233881320702,135.43771362304688,27815500,0.0,0.0
2023-11-21 00:00:00-05:00,135.47748837599178,136.3621819551645,135.14946904801005,136.1534423828125,22635300,0.0,0.0
2023-11-22 00:00:00-05:00,136.65047466997615,138.5888467236324,136.65047466997615,137.66439819335938,17813900,0.0,0.0
2023-11-24 00:00:00-05:00,137.20711458302074,137.30652448684904,135.17928298819064,135.87510681152344,12514300,0.0,0.0
2023-11-27 00:00:00-05:00,135.21903182390437,137.5947828084524,135.18921188764895,135.59677124023438,23436500,0.0,0.0
2023-11-28 00:00:00-05:00,135.26874667015824,136.43176977267186,134.61267768889755,136.38206481933594,18730000,0.0,0.0
2023-11-29 00:00:00-05:00,136.74986245036044,137.46555610461678,134.0361268467234,134.18524169921875,23967200,0.0,0.0
2023-11-30 00:00:00-05:00,134.24489506954276,134.74191429218615,130.49736588382123,131.7399139404297,38988300,0.0,0.0
2023-12-01 00:00:00-05:00,131.0738983154297,131.3224079045938,129.89099024415708,131.0738983154297,31442300,0.0,0.0
2023-12-04 00:00:00-05:00,129.1057078822898,129.25480757012173,127.13750857988855,128.4993438720703,36669900,0.0,0.0
2023-12-05 00:00:00-05:00,128.18125944450495,131.35224463448228,127.48543553945275,130.2091064453125,27384800,0.0,0.0
2023-12-06 00:00:00-05:00,130.65642113683515,131.0540304644409,129.10572352421968,129.24488830566406,23576200,0.0,0.0
2023-12-07 00:00:00-05:00,134.23493086240282,137.73395006886835,133.89696146682152,136.11366271972656,56767100,0.0,0.0
2023-12-08 00:00:00-05:00,133.3999429124122,135.58682423861802,133.23095821384126,134.18524169921875,32260100,0.0,0.0
2023-12-11 00:00:00-05:00,131.59079798222174,132.5450662778127,130.5768746463129,132.495361328125,31138000,0.0,0.0
2023-12-12 00:00:00-05:00,131.02420649097294,132.20711468075774,130.47748230647287,131.72998046875,29032800,0.0,0.0
2023-12-13 00:00:00-05:00,132.58486237619306,132.70414214464185,130.78565508557824,131.77969360351562,30104800,0.0,0.0
2023-12-14 00:00:00-05:00,132.58484482724248,132.92281423832972,128.91684075469922,131.15342712402344,38722400,0.0,0.0
2023-12-15 00:00:00-05:00,130.83532549446207,132.7140574083238,130.39794618451384,131.8094940185547,50847100,0.0,0.0
2023-12-18 00:00:00-05:00,131.83931757898233,136.33236021706054,131.64049776512675,134.99041748046875,32258000,0.0,0.0
2023-12-19 00:00:00-05:00,136.0241968516222,136.65044583211449,135.2687332067041,135.8353271484375,25476800,0.0,0.0
2023-12-20 00:00:00-05:00,138.14152311829278,140.85524381049996,137.24689459008206,137.51527404785156,49107200,0.0,0.0
2023-12-21 00:00:00-05:00,138.65842205079056,139.8512650987262,138.3502574054323,139.58287048339844,27488300,0.0,0.0
2023-12-22 00:00:00-05:00,139.9307907674915,141.14351883717225,139.8711508899371,140.64649963378906,26532200,0.0,0.0
2023-12-26 00:00:00-05:00,140.74590537304954,141.82940368082276,140.34829604639881,140.67633056640625,16780300,0.0,0.0
2023-12-27 00:00:00-05:00,140.74590073188693,141.23298503362224,139.05603839761002,139.53317260742188,19628600,0.0,0.0
2023-12-28 00:00:00-05:00,139.94072133264086,140.29857575464416,138.91686301898574,139.3939971923828,16045700,0.0,0.0
2023-12-29 00:00:00-05:00,138.7975988871228,139.52324273613158,137.9526601054735,138.85723876953125,18733000,0.0,0.0
2024-01-02 00:00:00-05:00,137.7240377028327,138.61866628891386,135.66637071989265,137.34629821777344,23711200,0.0,0.0
2024-01-03 00:00:00-05:00,136.4317849081875,138.7976014054721,136.2628001823563,138.09182739257812,24212100,0.0,0.0
2024-01-04 00:00:00-05:00,137.59480114748817,138.3303950647463,135.5371494325095,135.576904296875,27137700,0.0,0.0
2024-01-05 00:00:00-05:00,135.93474551614966,136.34230488338568,134.34427807552308,134.9208221435547,22513900,0.0,0.0
2024-01-08 00:00:00-05:00,135.47748245410608,138.18126802755836,135.4476625165021,138.0122833251953,21404000,0.0,0.0
2024-01-09 00:00:00-05:00,137.67433461881012,140.64651524536572,137.32641507069434,140.10972595214844,24759600,0.0,0.0
2024-01-10 00:00:00-05:00,140.15939493345567,142.14747145733446,140.06993513015797,141.4317626953125,21320200,0.0,0.0
2024-01-11 00:00:00-05:00,142.63456891117025,144.35425101702575,139.80155353444061,141.23297119140625,24008700,0.0,0.0
2024-01-12 00:00:00-05:00,141.81946082123105,142.34629997508586,140.97453725741804,141.79957580566406,18785500,0.0,0.0
2024-01-16 00:00:00-05:00,141.1534491833298,143.4894454306052,140.60672504377365,141.64053344726562,22670500,0.0,0.0
2024-01-17 00:00:00-05:00,140.50735291999237,140.99442209449427,138.0719463761856,140.6266326904297,20968600,0.0,0.0
2024-01-18 00:00:00-05:00,141.20315096714583,143.3502774482293,141.14351109286378,142.62461853027344,25746400,0.0,0.0
2024-01-19 00:00:00-05:00,143.877132267433,145.57692954131164,143.51927781485492,145.50735473632812,34271900,0.0,0.0
2024-01-22 00:00:00-05:00,146.223042562902,147.5053453185614,144.97054457551917,145.11965942382812,32200400,0.0,0.0
2024-01-23 00:00:00-05:00,145.02026822672127,146.30257114774605,144.63259383963722,146.1634063720703,21636100,0.0,0.0
2024-01-24 00:00:00-05:00,147.6544572957646,148.95666034103166,147.21709314063574,147.81350708007812,25233500,0.0,0.0
2024-01-25 00:00:00-05:00,149.17534271068604,152.1375727515736,148.64848842992274,150.964599609375,29149100,0.0,0.0
2024-01-26 00:00:00-05:00,150.199201418928,151.63060390831254,150.10972643948642,151.28269958496094,26115500,0.0,0.0
2024-01-29 00:00:00-05:00,151.153480689329,152.86322799613788,150.52723162700286,152.59483337402344,27784300,0.0,0.0
2024-01-30 00:00:00-05:00,151.8890757322313,152.70417936075472,150.28867324695258,150.55706787109375,36331800,0.0,0.0
2024-01-31 00:00:00-05:00,142.7637900102388,143.14152945556077,139.03614601400025,139.26478576660156,71910000,0.0,0.0
2024-02-01 00:00:00-05:00,141.2727345701597,142.2071331063445,139.950661659156,140.31846618652344,40466500,0.0,0.0
2024-02-02 00:00:00-05:00,138.42979383903815,141.7697637524161,135.68625308326554,141.5312042236328,62499600,0.0,0.0
2024-02-05 00:00:00-05:00,141.96856685843989,144.60276246391584,141.9287968297789,142.82342529296875,38505400,0.0,0.0
2024-02-06 00:00:00-05:00,143.78764525271936,144.49341917465705,142.33635771540355,143.24093627929688,29128200,0.0,0.0
2024-02-07 00:00:00-05:00,143.8969992519434,144.75187291787591,143.07194552581365,144.67234802246094,25208900,0.0,0.0
2024-02-08 00:00:00-05:00,144.9606209822742,145.45764017984033,144.23497720081787,145.04014587402344,22563800,0.0,0.0
2024-02-09 00:00:00-05:00,145.80553341310022,148.5490888821261,145.30851425338636,148.11170959472656,26829500,0.0,0.0
2024-02-12 00:00:00-05:00,147.5351757363989,148.44968923327963,146.49143239536673,146.65048217773438,21564100,0.0,0.0
2024-02-13 00:00:00-05:00,144.05606006868558,145.7956274734982,142.83339693972232,144.27474975585938,27837700,0.0,0.0
2024-02-14 00:00:00-05:00,145.20912631236618,145.64650562021833,143.23098450378816,145.06996154785156,22704200,0.0,0.0
2024-02-15 00:00:00-05:00,142.2866583790805,142.6643978311811,139.62264270251694,141.9188690185547,37590700,0.0,0.0
2024-02-16 00:00:00-05:00,142.13757310505238,142.33637777502577,139.3045572625034,139.6822967529297,31468900,0.0,0.0
2024-02-20 00:00:00-05:00,138.8274141332904,141.2329853719594,138.6584294162402,140.27870178222656,25144700,0.0,0.0
2024-02-21 00:00:00-05:00,140.60673172265933,141.83934482604272,139.84131789092322,141.70018005371094,23223300,0.0,0.0
2024-02-22 00:00:00-05:00,144.0659915014101,144.13558147647134,141.94869982556548,143.2310028076172,27191900,0.0,0.0
2024-02-23 00:00:00-05:00,142.8134964902759,143.8174698235782,142.57492181155052,143.10177612304688,19493800,0.0,0.0
2024-02-26 00:00:00-05:00,141.29264156056067,141.5908561647615,136.57095835882612,136.74989318847656,53641800,0.0,0.0
2024-02-27 00:00:00-05:00,137.19717416142294,138.4198370568381,136.2727106298984,138.0520477294922,33099200,0.0,0.0
2024-02-28 00:00:00-05:00,137.077913801294,137.18725865155687,134.6027674501641,135.56698608398438,37328600,0.0,0.0
2024-02-29 00:00:00-05:00,136.4615789009987,138.03216126149846,135.58682032861378,137.63455200195312,42133000,0.0,0.0
2024-03-01 00:00:00-05:00,137.60473640817094,138.0421157563767,136.1037437975768,136.3224334716797,31151100,0.0,0.0
2024-03-04 00:00:00-05:00,134.85124940963942,134.85124940963942,131.12360550845185,132.55502319335938,55999400,0.0,0.0
2024-03-05 00:00:00-05:00,131.09379042625164,132.44568327120132,129.89099727574325,131.8790740966797,40194800,0.0,0.0
2024-03-06 00:00:00-05:00,132.32638542526337,132.78364975782148,130.0699292041688,130.61663818359375,35318600,0.0,0.0
2024-03-07 00:00:00-05:00,131.9983402434248,134.13553170628407,130.82538232055708,133.57887268066406,37738200,0.0,0.0
2024-03-08 00:00:00-05:00,133.4099095566839,137.26676850108,133.20115480441683,134.60275268554688,39370400,0.0,0.0
2024-03-11 00:00:00-04:00,135.31846111910065,138.27075657412078,135.31846111910065,136.84927368164062,32437800,0.0,0.0
2024-03-12 00:00:00-04:00,136.21307876598533,138.54907503928519,136.21307876598533,137.67431640625,27563400,0.0,0.0
2024-03-13 00:00:00-04:00,138.17133561183664,140.24887219766538,138.16140068839562,138.9566192626953,23347200,0.0,0.0
2024-03-14 00:00:00-04:00,140.34828546340808,142.73397157906638,139.6226416714672,142.2469024658203,42753400,0.0,0.0
2024-03-15 00:00:00-04:00,141.65047109000807,142.326409917111,139.19519504435547,140.3383331298828,49475400,0.0,0.0
2024-03-18 00:00:00-04:00,147.7240700654103,151.24295987150686,146.2926521212949,146.7996063232422,69273700,0.0,0.0
2024-03-19 00:00:00-04:00,147.27672583276063,147.90295968023258,145.2091242410213,146.15345764160156,24070400,0.0,0.0
2024-03-20 00:00:00-04:00,147.1176928186544,147.97256650525952,145.86520981318225,147.85328674316406,21311500,0.0,0.0
2024-03-21 00:00:00-04:00,148.5789399667581,149.47356857466687,146.02425366970377,146.7200927734375,24755600,0.0,0.0
2024-03-22 00:00:00-04:00,148.2310127163205,150.67635404159964,148.0918479363663,149.87118530273438,29211800,0.0,0.0
2024-03-25 00:00:00-04:00,149.04613940027778,149.48351877969938,146.93878257341822,149.1753692626953,19229300,0.0,0.0
2024-03-26 00:00:00-04:00,149.32447522775954,151.35230723710953,149.08590051049637,149.77178955078125,22149100,0.0,0.0
2024-03-27 00:00:00-04:00,150.2787305575209,150.73599493347672,148.01232403003652,149.9705810546875,22879200,0.0,0.0
2024-03-28 00:00:00-04:00,149.95070267592294,150.52723161549852,149.27474865876468,150.03021240234375,24485400,0.0,0.0
2024-04-01 00:00:00-04:00,149.79166156029507,154.8115589373722,149.71213666144715,154.56304931640625,31730800,0.0,0.0
2024-04-02 00:00:00-04:00,152.58488683854392,153.77772982586725,151.24292899791672,153.63856506347656,24586000,0.0,0.0
2024-04-03 00:00:00-04:00,152.6843066227274,154.15547923004885,151.8194828874924,153.99642944335938,24705000,0.0,0.0
2024-04-04 00:00:00-04:00,152.58489413321703,153.847327146,149.5530739849535,149.63259887695312,34724700,0.0,0.0
2024-04-05 00:00:00-04:00,149.13558986403476,152.50537965759239,148.70816060414262,151.5908660888672,23459200,0.0,0.0
2024-04-08 00:00:00-04:00,151.8691826360064,154.34434366511644,151.70019793137476,153.92684936523438,20702000,0.0,0.0
2024-04-09 00:00:00-04:00,155.15945829450177,157.61473448376785,154.2648297550495,155.6664276123047,31079500,0.0,0.0
2024-04-10 00:00:00-04:00,155.27875745454332,155.67636677895277,153.75786462750972,155.20916748046875,22838600,0.0,0.0
2024-04-11 00:00:00-04:00,155.97457492584263,158.72805047789922,155.52726066236747,158.4596710205078,27166400,0.0,0.0
2024-04-12 00:00:00-04:00,157.01832788582354,159.2648494318585,156.20320903655565,156.78968811035156,25353700,0.0,0.0
2024-04-15 00:00:00-04:00,157.9129363234232,158.29067575834455,153.6683882295846,153.93678283691406,27136500,0.0,0.0
2024-04-16 00:00:00-04:00,153.270783135314,154.7220707035578,152.51530424483212,153.47952270507812,20779500,0.0,0.0
2024-04-17 00:00:00-04:00,154.69225154891296,156.14355429233336,153.658458282781,154.54315185546875,21763100,0.0,0.0
2024-04-18 00:00:00-04:00,154.41392162833105,156.00438913764984,153.69821276591983,155.07992553710938,19883000,0.0,0.0
2024-04-19 00:00:00-04:00,155.268793063893,155.42784284613953,151.39204942052194,153.17137145996094,32615600,0.0,0.0
2024-04-22 00:00:00-04:00,153.39005561181028,156.70020514284732,153.141546023905,155.3483123779297,26446200,0.0,0.0
2024-04-23 00:00:00-04:00,156.02427526479107,158.02228700536767,155.34832125977468,157.31651306152344,21151600,0.0,0.0
2024-04-24 00:00:00-04:00,156.55112818142686,158.61873007306042,156.23302858217997,158.1813507080078,22779100,0.0,0.0
2024-04-25 00:00:00-04:00,150.42783450771225,155.55707634707693,149.9705701649595,155.0699920654297,57109700,0.0,0.0
2024-04-26 00:00:00-04:00,173.33046729734258,173.66845187375665,168.63860493490648,170.92489624023438,64665300,0.0,0.0
2024-04-29 00:00:00-04:00,168.05212491015862,168.53920917333764,164.22508627485573,165.1594696044922,45610000,0.0,0.0
2024-04-30 00:00:00-04:00,164.62271634216353,167.09787766382803,161.6306659221157,161.80958557128906,33562900,0.0,0.0
2024-05-01 00:00:00-04:00,163.32051225770076,166.12369266022054,162.11771911909202,162.8831329345703,33493200,0.0,0.0
2024-05-02 00:00:00-04:00,163.80760140970764,165.73603856974773,162.91297280680152,165.62669372558594,24294500,0.0,0.0
2024-05-03 00:00:00-04:00,166.56109592125924,166.9587204393521,162.07798755051118,166.24301147460938,34662400,0.0,0.0
2024-05-06 00:00:00-04:00,166.46165546899573,167.13759421245194,165.0401728547671,167.09783935546875,21871300,0.0,0.0
2024-05-07 00:00:00-04:00,167.49547453274693,170.7360343362878,167.3861296993361,170.2290802001953,28039700,0.0,0.0
2024-05-08 00:00:00-04:00,167.99248456464255,169.13562262324956,167.7340400488051,168.37022399902344,19569100,0.0,0.0
2024-05-09 00:00:00-04:00,168.38016816108964,169.67242114682458,167.17737499330448,168.94677734375,15346700,0.0,0.0
2024-05-10 00:00:00-04:00,167.02827804658122,168.8374352899596,165.1992509552131,167.6445770263672,29799900,0.0,0.0
2024-05-13 00:00:00-04:00,163.2807406306808,168.27081760004594,163.02229610945983,168.13165283203125,31327600,0.0,0.0
2024-05-14 00:00:00-04:00,168.75789942088068,170.2290719710712,167.79368098227573,169.32449340820312,25127100,0.0,0.0
2024-05-15 00:00:00-04:00,169.61277032024324,171.6207168877924,169.49347540285436,171.48155212402344,26948400,0.0,0.0
2024-05-16 00:00:00-04:00,172.25690799152133,174.07600008713817,171.66049405107432,173.1416015625,27867900,0.0,0.0
2024-05-17 00:00:00-04:00,173.14160936069476,175.21916124178375,172.65454022923242,175.01040649414062,24479300,0.0,0.0
2024-05-20 00:00:00-04:00,175.13962113651436,177.70424192635005,175.03027631016326,175.86526489257812,22554400,0.0,0.0
2024-05-21 00:00:00-04:00,175.8453852811166,177.08793326972773,174.761887075325,176.78973388671875,16989400,0.0,0.0
2024-05-22 00:00:00-04:00,175.58695100602287,176.09390515454282,174.1654833046587,175.32850646972656,17880000,0.0,0.0
2024-05-23 00:00:00-04:00,176.01438498002162,177.18734299954818,171.9189364995175,172.51536560058594,21024900,0.0,0.0
2024-05-24 00:00:00-04:00,173.93682725278606,174.7221260478567,172.6147544194191,173.94677734375,16579400,0.0,0.0
2024-05-28 00:00:00-04:00,173.41000150341682,176.21319716341736,173.33047660868388,175.34837341308594,20572200,0.0,0.0
2024-05-29 00:00:00-04:00,174.3841496145011,175.7857474018572,173.67839084293126,174.85134887695312,23388700,0.0,0.0
2024-05-30 00:00:00-04:00,174.15552894902925,174.17541396451074,170.7658542810084,171.08395385742188,22931500,0.0,0.0
2024-05-31 00:00:00-04:00,170.835449905074,172.02829302045637,168.42987865816963,171.4716339111328,37638900,0.0,0.0
2024-06-03 00:00:00-04:00,171.511385208468,173.48952715807974,170.1396224798288,172.13763427734375,27459100,0.0,0.0
2024-06-04 00:00:00-04:00,172.24698261492622,172.81359181596935,170.86526976641403,172.75393676757812,26879600,0.0,0.0
2024-06-05 00:00:00-04:00,174.1555335815261,175.5968863019106,172.89310050176644,174.36428833007812,22068500,0.0,0.0
2024-06-06 00:00:00-04:00,174.85135314625543,176.09390117932384,174.7022534494163,175.67640686035156,23251000,0.0,0.0
2024-06-07 00:00:00-04:00,175.9944928188086,176.80959637816048,173.26088735758623,173.41993713378906,19661400,0.0,0.0
2024-06-10 00:00:00-04:00,174.12652031097429,176.20644136738744,171.92716741467876,174.16632080078125,23726700,0.2,0.0
2024-06-11 00:00:00-04:00,175.37048906065957,175.98749533783135,172.93230292949366,175.7685546875,21540600,0.0,0.0
2024-06-12 00:00:00-04:00,177.39072682440977,179.54031795801407,175.26104353053302,176.9329376220703,27864700,0.0,0.0
2024-06-13 00:00:00-04:00,175.26103010697918,175.8879979359013,174.03696379905477,174.31561279296875,20913300,0.0,0.0
2024-06-14 00:00:00-04:00,173.38012616444558,176.20643152502393,173.3104563296365,175.93772888183594,18063600,0.0,0.0
2024-06-17 00:00:00-04:00,174.61415650465722,177.50017023272605,173.96728088613824,176.3855743408203,19618500,0.0,0.0
2024-06-18 00:00:00-04:00,176.2860463404059,176.5348411452888,173.26070819453116,174.2459259033203,21869900,0.0,0.0
2024-06-20 00:00:00-04:00,174.52459434479357,176.43533683728216,174.14643652513004,175.4501190185547,20160100,0.0,0.0
2024-06-21 00:00:00-04:00,176.14672706076468,179.97817324324066,175.75860776109087,178.76405334472656,57759000,0.0,0.0
2024-06-24 00:00:00-04:00,179.2915042861555,180.01798091499936,177.80868167939616,178.3560333251953,18298000,0.0,0.0
2024-06-25 00:00:00-04:00,178.75409335482692,183.401578664655,178.5550605403931,183.14283752441406,23130200,0.0,0.0
2024-06-26 00:00:00-04:00,181.74958675950225,183.62051337694206,181.60030076458273,182.99356079101562,19839000,0.0,0.0
2024-06-27 00:00:00-04:00,183.2921233140089,185.15311900334711,183.13290616059194,184.51620483398438,18848900,0.0,0.0
2024-06-28 00:00:00-04:00,183.43144872221652,184.23754149419085,181.08282505826105,181.2718963623047,29156600,0.0,0.0
2024-07-01 00:00:00-04:00,182.1476496079963,182.99355801066486,180.42599382640452,182.10784912109375,16006100,0.0,0.0
2024-07-02 00:00:00-04:00,181.17239104652464,184.675426365642,180.68474773241152,184.34701538085938,17372500,0.0,0.0
2024-07-03 00:00:00-04:00,183.95888453835914,185.1928970502459,183.11297612888922,184.92420959472656,10242100,0.0,0.0
2024-07-05 00:00:00-04:00,184.9640125784332,189.93990873605247,184.90430425417856,189.68116760253906,20967500,0.0,0.0
2024-07-08 00:00:00-04:00,188.98454503756395,189.2532477033315,186.87476975804535,188.11874389648438,21035900,0.0,0.0
2024-07-09 00:00:00-04:00,189.3925599464582,190.43750119218953,187.81022858918996,188.0689697265625,15121400,0.0,0.0
2024-07-10 00:00:00-04:00,188.23814915276566,190.82562127808606,188.11873250198266,190.25836181640625,15952500,0.0,0.0
2024-07-11 00:00:00-04:00,188.93479649413544,189.93992212212828,184.18778697335526,184.67543029785156,25625800,0.0,0.0
2024-07-12 00:00:00-04:00,184.187787512886,186.20800028635384,183.60063536764247,184.17784118652344,22898400,0.0,0.0
2024-07-15 00:00:00-04:00,184.02854389156028,187.3325462689943,184.02854389156028,185.6307830810547,16474000,0.0,0.0
2024-07-16 00:00:00-04:00,186.4567901173401,187.77041886786637,182.48601933178097,183.0333709716797,18290700,0.0,0.0
2024-07-17 00:00:00-04:00,182.08795064839637,182.6651564421575,179.03274302740357,180.14735412597656,20734100,0.0,0.0
2024-07-18 00:00:00-04:00,181.05293924770822,181.62019866395218,175.61926947907935,176.83338928222656,25315700,0.0,0.0
